"team_name","model_name","model_abbr","date","methods","data_inputs","methods_long","bayesian","na_input","intervention","machine_learning","compartmental","agent_based","ensemble","human_expert","time_series","JHU_data","NYTimes_data","covidtracking.com_data","USAfacts_data","mobility_data","demography","stats"
"COVID-19 Forecast Hub","baseline","COVIDhub-baseline",2020-07-21 09:52:22,"This model is a baseline predictive model.","cumulative and incident deaths or cases","For predictions of incidence, the median prediction at all future horizons is the most recent observed incidence.  Predictions of cumulative counts are derived from predictions of incidence; this means that the slope of the predictive medians for cumulative quantities from one week to the next will be constant and equal to the last observed slope.  To get a distribution around the median, we look at how much incidence has changed from week to week in the past, and we allow for the possibility that similar changes will occur again in the future.
In more technical detail, forecasts of incidence are generated through the following procedure: 1) Calculate first differences of incidence; 2) Collect all first differences and their negatives; 3) Sample first differences in incidence and add to the most recent observed incidence; 4) Enforce that the mean of the predictive distribution for incidence is equal to the most recent observed incidence; 5) truncate the predictive distribution for incidence at 0.  Forecasts of cumulative quantities are obtained by adding forecasts of incidence to the last observed cumulative value.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"COVID-19 Forecast Hub","baseline","COVIDhub-baseline",2020-07-17 14:41:11,"This model is a baseline predictive model.","cumulative and incident deaths or cases","For predictions of incidence, the median prediction at all future horizons is the most recent observed incidence.  Predictions of cumulative counts are derived from predictions of incidence; this means that the slope of the predictive medians for cumulative quantities from one week to the next will be constant and equal to the last observed slope.  To get a distribution around the median, we look at how much incidence has changed from week to week in the past, and we allow for the possibility that similar changes will occur again in the future.
In more technical detail, forecasts of incidence are generated through the following procedure: 1) Calculate first differences of incidence; 2) Collect all first differences and their negatives; 3) Sample first differences in incidence and add to the most recent observed incidence; 4) Enforce that the mean of the predictive distribution for incidence is equal to the most recent observed incidence; 5) truncate the predictive distribution for incidence at 0.  Forecasts of cumulative quantities are obtained by adding forecasts of incidence to the last observed cumulative value.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"COVID-19 Forecast Hub","baseline","COVIDhub-baseline",2020-07-15 16:25:00,"This model is a baseline predictive model.","cumulative and incident deaths or cases","For predictions of incidence, the median prediction at all future horizons is the most recent observed incidence.  Predictions of cumulative counts are derived from predictions of incidence; this means that the slope of the predictive medians for cumulative quantities from one week to the next will be constant and equal to the last observed slope.  To get a distribution around the median, we look at how much incidence has changed from week to week in the past, and we allow for the possibility that similar changes will occur again in the future.
In more technical detail, forecasts of incidence are generated through the following procedure: 1) Calculate first differences of incidence; 2) Collect all first differences and their negatives; 3) Sample first differences in incidence and add to the most recent observed incidence; 4) Enforce that the mean of the predictive distribution for incidence is equal to the most recent observed incidence; 5) truncate the predictive distribution for incidence at 0.  Forecasts of cumulative quantities are obtained by adding forecasts of incidence to the last observed cumulative value.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"COVID-19 Forecast Hub","baseline","baseline",2020-07-13 13:41:30,"This model is a baseline predictive model.","cumulative and incident deaths or cases","For predictions of incidence, the median prediction at all future horizons is the most recent observed incidence.  Predictions of cumulative counts are derived from predictions of incidence; this means that the slope of the predictive medians for cumulative quantities from one week to the next will be constant and equal to the last observed slope.  To get a distribution around the median, we look at how much incidence has changed from week to week in the past, and we allow for the possibility that similar changes will occur again in the future.
In more technical detail, forecasts of incidence are generated through the following procedure: 1) Calculate first differences of incidence; 2) Collect all first differences and their negatives; 3) Sample first differences in incidence and add to the most recent observed incidence; 4) Enforce that the mean of the predictive distribution for incidence is equal to the most recent observed incidence; 5) truncate the predictive distribution for incidence at 0.  Forecasts of cumulative quantities are obtained by adding forecasts of incidence to the last observed cumulative value.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"COVID-19 Forecast Hub","baseline","baseline",2020-07-06 20:03:57,"This model is a baseline predictive model.","cumulative and incident deaths or cases","Forecasts of incidence are generated through the following procedure: 1) Calculate first differences of incidence; 2) Collect all first differences and their negatives; 3) Sample first differences in incidence and add to the most recent observed incidence; 4) Enforce that the mean of the predictive distribution for incidence is equal to the most recent observed incidence; 5) truncate the predictive distribution for incidence at 0.  Forecasts of cumulative quantities are obtained by adding forecasts of incidence to the last observed cumulative value.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"COVID-19 Forecast Hub","ensemble","COVIDhub-ensemble",2020-08-12 12:23:46,"An ensemble, or model average, of submitted forecasts to the COVID-19 Forecast Hub.","cumulative and incident death forecasts from other models.","April 13: At state level, only two models included in first week, LANL and IHME, due to overlaps in location and reported quantiles. At national level, IHME was combined with the three CU models. April 27: Different component models at state level and national level. Please see the model information file for more details. May 4: National ensemble combined 7 models, state ensembles combined between 2 and 8 models. For details, see ensemble-metadata/state-weight-information.csv All ensembles were equally weighted among all eligible models. May 19: See ensemble-metadata/2020-05-19-model-eligibility.csv for models included/excluded at each location with reasons, and ensemble-metadata/2020-05-19-model-weights.csv for weights by location. May 26: See ensemble-metadata folder for models included/excluded in each location, and weights by location. July 28: switched to using a per-quantile median prediction across all eligible models. For cumulative deaths, we still implemented the automated checks that the 10th percentile of the 1-week ahead predictive distribution must be at least the most recent observed cumulative death, and the quantiles must be non-decreasing over time at each quantile level. We did not eliminate any models based on visual misalignment with the reference JHU data this week.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID-19 Forecast Hub","ensemble","COVIDhub-ensemble",2020-07-28 14:27:11,"An ensemble, or model average, of submitted forecasts to the COVID-19 Forecast Hub.","cumulative and incident death forecasts from other models.","April 13: At state level, only two models included in first week, LANL and IHME, due to overlaps in location and reported quantiles. At national level, IHME was combined with the three CU models. April 27: Different component models at state level and national level. Please see the model information file for more details. May 4: National ensemble combined 7 models, state ensembles combined between 2 and 8 models. For details, see ensemble-metadata/state-weight-information.csv All ensembles were equally weighted among all eligible models. May 19: See ensemble-metadata/2020-05-19-model-eligibility.csv for models included/excluded at each location with reasons, and ensemble-metadata/2020-05-19-model-weights.csv for weights by location. May 26: See ensemble-metadata folder for models included/excluded in each location, and weights by location. July 28: switched to using a per-quantile median prediction across all eligible models. For cumulative deaths, we still implemented the automated checks that the 10th percentile of the 1-week ahead predictive distribution must be at least the most recent observed cumulative death, and the quantiles must be non-decreasing over time at each quantile level. We did not eliminate any models based on visual misalignment with the reference JHU data this week.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID-19 Forecast Hub","ensemble","COVIDhub-ensemble",2020-07-21 15:57:31,"An ensemble, or model average, of submitted forecasts to the COVID-19 Forecast Hub.","cumulative and incident death forecasts from other models.","April 13: At state level, only two models included in first week, LANL and IHME, due to overlaps in location and reported quantiles. At national level, IHME was combined with the three CU models. April 27: Different component models at state level and national level. Please see the model information file for more details. May 4: National ensemble combined 7 models, state ensembles combined between 2 and 8 models. For details, see ensemble-metadata/state-weight-information.csv All ensembles were equally weighted among all eligible models. May 19: See ensemble-metadata/2020-05-19-model-eligibility.csv for models included/excluded at each location with reasons, and ensemble-metadata/2020-05-19-model-weights.csv for weights by location. May 26: See ensemble-metadata folder for models included/excluded in each location, and weights by location.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID-19 Forecast Hub","ensemble","COVIDhub-ensemble",2020-07-21 09:52:22,"An ensemble, or model average, of submitted forecasts to the COVID-19 Forecast Hub.","cumulative and incident death forecasts from other models.","April 13: At state level, only two models included in first week, LANL and IHME, due to overlaps in location and reported quantiles. At national level, IHME was combined with the three CU models. April 27: Different component models at state level and national level. Please see the model information file for more details. May 4: National ensemble combined 7 models, state ensembles combined between 2 and 8 models. For details, see ensemble-metadata/state-weight-information.csv All ensembles were equally weighted among all eligible models. May 19: See ensemble-metadata/2020-05-19-model-eligibility.csv for models included/excluded at each location with reasons, and ensemble-metadata/2020-05-19-model-weights.csv for weights by location. May 26: See ensemble-metadata folder for models included/excluded in each location, and weights by location.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID-19 Forecast Hub","ensemble","COVIDhub-ensemble",2020-07-17 14:41:11,"An ensemble, or model average, of submitted forecasts to the COVID-19 Forecast Hub.","cumulative and incident death forecasts from other models.","April 13: At state level, only two models included in first week, LANL and IHME, due to overlaps in location and reported quantiles. At national level, IHME was combined with the three CU models. April 27: Different component models at state level and national level. Please see the model information file for more details. May 4: National ensemble combined 7 models, state ensembles combined between 2 and 8 models. For details, see ensemble-metadata/state-weight-information.csv All ensembles were equally weighted among all eligible models. May 19: See ensemble-metadata/2020-05-19-model-eligibility.csv for models included/excluded at each location with reasons, and ensemble-metadata/2020-05-19-model-weights.csv for weights by location. May 26: See ensemble-metadata folder for models included/excluded in each location, and weights by location.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID-19 Forecast Hub","ensemble","COVIDhub-ensemble",2020-07-15 16:25:00,"An ensemble, or model average, of submitted forecasts to the COVID-19 Forecast Hub.","cumulative and incident death forecasts from other models.","April 13: At state level, only two models included in first week, LANL and IHME, due to overlaps in location and reported quantiles. At national level, IHME was combined with the three CU models. April 27: Different component models at state level and national level. Please see the model information file for more details. May 4: National ensemble combined 7 models, state ensembles combined between 2 and 8 models. For details, see ensemble-metadata/state-weight-information.csv All ensembles were equally weighted among all eligible models. May 19: See ensemble-metadata/2020-05-19-model-eligibility.csv for models included/excluded at each location with reasons, and ensemble-metadata/2020-05-19-model-weights.csv for weights by location. May 26: See ensemble-metadata folder for models included/excluded in each location, and weights by location.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID-19 Forecast Hub","ensemble","ensemble",2020-06-19 14:10:19,"An ensemble, or model average, of submitted forecasts to the COVID-19 Forecast Hub.","cumulative and incident death forecasts from other models.","April 13: At state level, only two models included in first week, LANL and IHME, due to overlaps in location and reported quantiles. At national level, IHME was combined with the three CU models. April 27: Different component models at state level and national level. Please see the model information file for more details. May 4: National ensemble combined 7 models, state ensembles combined between 2 and 8 models. For details, see ensemble-metadata/state-weight-information.csv All ensembles were equally weighted among all eligible models. May 19: See ensemble-metadata/2020-05-19-model-eligibility.csv for models included/excluded at each location with reasons, and ensemble-metadata/2020-05-19-model-weights.csv for weights by location. May 26: See ensemble-metadata folder for models included/excluded in each location, and weights by location.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID-19 Forecast Hub","ensemble","ensemble",2020-06-18 14:59:45,"The ensemble combines models unconditional on particular interventions being in place with those conditional on existing social distancing measures continuing. Models are combined by taking arithmetic averages of quantiles and point estimates.","cumulative and incident death forecasts from other models.","April 13: At state level, only two models included in first week, LANL and IHME, due to overlaps in location and reported quantiles. At national level, IHME was combined with the three CU models. April 27: Different component models at state level and national level. Please see the model information file for more details. May 4: National ensemble combined 7 models, state ensembles combined between 2 and 8 models. For details, see ensemble-metadata/state-weight-information.csv All ensembles were equally weighted among all eligible models. May 19: See ensemble-metadata/2020-05-19-model-eligibility.csv for models included/excluded at each location with reasons, and ensemble-metadata/2020-05-19-model-weights.csv for weights by location. May 26: See ensemble-metadata folder for models included/excluded in each location, and weights by location.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID forecast hub","ensemble","ensemble",2020-05-26 11:49:47,"The ensemble combines models unconditional on particular interventions being in place with those conditional on existing social distancing measures continuing. Models are combined by taking arithmetic averages of quantiles and point estimates.",NA,"April 13: At state level, only two models included in first week, LANL and IHME, due to overlaps in location and reported quantiles. At national level, IHME was combined with the three CU models. April 27: Different component models at state level and national level. Please see the model information file for more details. May 4: National ensemble combined 7 models, state ensembles combined between 2 and 8 models. For details, see ensemble-metadata/state-weight-information.csv All ensembles were equally weighted among all eligible models. May 19: See ensemble-metadata/2020-05-19-model-eligibility.csv for models included/excluded at each location with reasons, and ensemble-metadata/2020-05-19-model-weights.csv for weights by location. May 26: See ensemble-metadata folder for models included/excluded in each location, and weights by location.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID forecast hub","ensemble","ensemble",2020-05-20 18:26:08,"The ensemble combines models unconditional on particular interventions being in place with those conditional on existing social distancing measures continuing. Models are combined by taking arithmetic averages of quantiles and point estimates.",NA,"April 13: At state level, only two models included in first week, LANL and IHME, due to overlaps in location and reported quantiles. At national level, IHME was combined with the three CU models. April 27: Different component models at state level and national level. Please see the model information file for more details. May 4: National ensemble combined 7 models, state ensembles combined between 2 and 8 models. For details, see ensemble-metadata/state-weight-information.csv All ensembles were equally weighted among all eligible models. May 19: See ensemble-metadata/2020-05-19-model-eligibility.csv for models included/excluded at each location with reasons, and ensemble-metadata/2020-05-19-model-weights.csv for weights by location.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID forecast hub","ensemble","ensemble",2020-05-20 13:41:45,"The ensemble combines models unconditional on particular interventions being in place with those conditional on existing social distancing measures continuing. Models are combined by taking arithmetic averages of quantiles and point estimates.",NA,"April 13: At state level, only two models included in first week, LANL and IHME, due to overlaps in location and reported quantiles. At national level, IHME was combined with the three CU models. April 27: Different component models at state level and national level. Please see the model information file for more details. May 4: National ensemble combined 7 models, state ensembles combined between 2 and 8 models. For details, see ensemble-metadata/state-weight-information.csv All ensembles were equally weighted among all eligible models. May 19: See ensemble-metadata/2020-05-19-model-eligibility.csv for models included/excluded at each location with reasons, and ensemble-metadata/2020-05-19-model-weights.csv for weights by location.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID forecast hub","ensemble","ensemble",2020-05-20 11:56:52,"The ensemble combines models unconditional on particular interventions being in place with those conditional on existing social distancing measures continuing. Models are combined by taking arithmetic averages of quantiles and point estimates.",NA,"April 13: At state level, only two models included in first week, LANL and IHME, due to overlaps in location and reported quantiles. At national level, IHME was combined with the three CU models. April 27: Different component models at state level and national level. Please see the model information file for more details. May 4: National ensemble combined 7 models, state ensembles combined between 2 and 8 models. For details, see ensemble-metadata/state-weight-information.csv All ensembles were equally weighted among all eligible models. May 19: See ensemble-metadata/2020-05-19-model-eligibility.csv for models included/excluded at each location with reasons, and ensemble-metadata/2020-05-19-model-weights.csv for weights by location.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID forecast hub","ensemble","ensemble",2020-05-19 11:32:24,"The ensemble combines models unconditional on particular interventions being in place with those conditional on existing social distancing measures continuing. Models are combined by taking arithmetic averages of quantiles and point estimates.",NA,"April 13: At state level, only two models included in first week, LANL and IHME, due to overlaps in location and reported quantiles. At national level, IHME was combined with the three CU models. April 27: Different component models at state level and national level. Please see the model information file for more details. May 4: National ensemble combined 7 models, state ensembles combined between 2 and 8 models. For details, see ensemble-metadata/state-weight-information.csv All ensembles were equally weighted among all eligible models. May 19: See ensemble-metadata/2020-05-19-model-eligibility.csv for models included/excluded at each location with reasons, and ensemble-metadata/2020-05-19-model-weights.csv for weights by location.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID forecast hub","ensemble","ensemble",2020-05-07 21:47:37,"The ensemble combines models unconditional on particular interventions  being in place with those conditional on existing social distancing measures  continuing. Models are combined by taking arithmetic averages of quantiles and  point estimates. ",NA,"April 13: At state level, only two models included in first week, LANL and IHME, due to overlaps in location and reported quantiles. At national level, IHME was combined with the three CU models.  April 27: Different component models at state level and national level. Please see the model information file for more details.  May 4: National ensemble combined 7 models, state ensembles combined between 2  and 8 models. For details, see  data-raw/COVIDhub-ensemble/state-weight-information.csv All ensembles were equally weighted among all eligible models. ",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID forecast hub","ensemble","ensemble",2020-04-28 11:17:21,"The ensemble combines models unconditional on particular interventions  being in place with those conditional on existing social distancing measures  continuing. Models are combined by taking arithmetic averages of quantiles and  point estimates. ",NA,"April 13: At state level, only two models included in first week, LANL and IHME, due to overlaps in location and reported quantiles. At national level, IHME was combined with the three CU models.  April 27: Different component models at state level and national level. Please see the model information file for more details. ",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID forecast hub","ensemble","ensemble",2020-04-23 19:24:48,"The ensemble combines models unconditional on particular interventions  being in place with those conditional on existing social distancing measures  continuing. Models are combined by taking arithmetic averages of quantiles and  point estimates. ",NA,"April 13: At state level, only two models included in first week, LANL and IHME, due to overlaps in location and reported quantiles. At national level, IHME was combined with the three CU models. ",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID forecast hub","ensemble","ensemble",2020-04-20 12:26:09,"The ensemble combines models unconditional on particular interventions  being in place with those conditional on existing social distancing measures  continuing. Models are combined by taking arithmetic averages of quantiles and  point estimates. ",NA,"April 13: At state level, only two models included in first week, LANL and IHME, due to overlaps in location and reported quantiles. At national level, IHME was combined with the three CU models. ",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID forecast hub ensemble","ensemble","ensemble",2020-04-19 10:21:05,"The ensemble combines models unconditional on particular interventions  being in place with those conditional on existing social distancing measures  continuing. Models are combined by taking arithmetic averages of quantiles and  point estimates. ",NA,"April 13: At state level, only two models included in first week, LANL and IHME, due to overlaps in location and reported quantiles. At national level, IHME was combined with the three CU models. ",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID forecast hub ensemble","ensemble","ensemble",2020-04-18 12:12:53,"The ensemble combines models unconditional on particular interventions  being in place with those conditional on existing social distancing measures  continuing. Models are combined by taking arithmetic averages of quantiles and  point estimates. ",NA,"April 13: Only two models included in first week, LANL and IHME, due to overlaps in location and reported quantiles.",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID-19 Forecast Hub","trained_ensemble","COVIDhub-trained_ensemble",2021-05-24 21:27:31,"A weighted ensemble, or model average, of submitted forecasts to the COVID-19 Forecast Hub.","cumulative and incident case, death, and hospitalization forecasts from other models.","This is a weighted combination of the component model forecasts. All component models that provide forecasts at all required quantile levels for all forecasts at 1 to 4 week ahead horizons (or 1 to 28 day ahead for hospitalizations) are included. From 2021-02-10 to 2021-03-01, ensemble forecasts at each quantile level are a weighted linear combination of the component model forecasts at that quantile level. Weights are estimated separately for each combination of geographic scale (county, state, or national) and prediction target variable (inc case, inc hosp, inc death, cum death). Model weights are estimated by optimizing the mean weighted interval score (WIS) of the ensemble forecasts in past weeks, subject to the constraints that the weights are non-negative and sum to 1, and the predictive quantiles are properly ordered. We select an ensemble specification with best mean WIS across all past weeks in a retrospective evaluation; a separate specification may be selected for each combination of geographic scale and prediction target variable. We consider variations on training that use a single shared weight across all quantile levels for each model, separate weights for each quantile level, or three groups of quantile levels (the four in the lower tail, the 15 in the middle, and the 4 in the upper tail). We also consider varying ranges for how many past weeks of forecasts are used in weight estimation, from 3 weeks to 10 weeks (except at county level, where we only consider window sizes of 3 weeks). For the national and state level, we also consider estimation jointly across those geographic units. During the weight estimation process, any missing forecasts are mean-imputed; the estimated weights are then redistributed to account for missingness patterns (so that models with missing forecasts in the training window will have their estimated weight discounted). From 2021-05-03 to 2021-05-17, ensemble forecasts are an equally weighted median of the forecasts from the top-performing individual forecasters.  Top performing forecasters are selected based on the relative WIS, which measures the average performance of each model relative to all other models on the subset of forecasts that each pair of models has in common (see https://www.medrxiv.org/content/10.1101/2021.02.03.21250974v1 for more detail).  This relative WIS ranking is updated each week based on a rolling window of recent forecasts.  The window size and number of component forecasters to include are selected separately for each target variable using time series cross validation to select values leading to strong forecast skill. From 2021-05-24 to present, ensemble forecasts are a weighted median of the forecasts from the top-performing individual forecasters.  Top performing forecasters are selected based on the relative WIS, which measures the average performance of each model relative to all other models on the subset of forecasts that each pair of models has in common (see https://www.medrxiv.org/content/10.1101/2021.02.03.21250974v1 for more detail).  This relative WIS ranking is updated each week based on a rolling window of recent forecasts.  The window size and number of component forecasters to include are selected separately for each target variable using time series cross validation to select values leading to strong forecast skill.  The component forecasters are assigned weights w_m = exp(-theta * relative WIS model m) / sum_j exp(-theta * relative WIS model j).  The parameter theta is estimated via a grid search optimizing the ensemble WIS over a window of recent weeks.  The same window size is used for model selection and estimating theta.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID-19 Forecast Hub","trained_ensemble","COVIDhub-trained_ensemble",2021-05-11 11:06:07,"A weighted ensemble, or model average, of submitted forecasts to the COVID-19 Forecast Hub.","cumulative and incident case, death, and hospitalization forecasts from other models.","This is a weighted combination of the component model forecasts. All component models that provide forecasts at all required quantile levels for all forecasts at 1 to 4 week ahead horizons (or 1 to 28 day ahead for hospitalizations) are included. From 2021-02-10 to 2021-03-01, ensemble forecasts at each quantile level are a weighted linear combination of the component model forecasts at that quantile level. Weights are estimated separately for each combination of geographic scale (county, state, or national) and prediction target variable (inc case, inc hosp, inc death, cum death). Model weights are estimated by optimizing the mean weighted interval score (WIS) of the ensemble forecasts in past weeks, subject to the constraints that the weights are non-negative and sum to 1, and the predictive quantiles are properly ordered. We select an ensemble specification with best mean WIS across all past weeks in a retrospective evaluation; a separate specification may be selected for each combination of geographic scale and prediction target variable. We consider variations on training that use a single shared weight across all quantile levels for each model, separate weights for each quantile level, or three groups of quantile levels (the four in the lower tail, the 15 in the middle, and the 4 in the upper tail). We also consider varying ranges for how many past weeks of forecasts are used in weight estimation, from 3 weeks to 10 weeks (except at county level, where we only consider window sizes of 3 weeks). For the national and state level, we also consider estimation jointly across those geographic units. During the weight estimation process, any missing forecasts are mean-imputed; the estimated weights are then redistributed to account for missingness patterns (so that models with missing forecasts in the training window will have their estimated weight discounted). From 2021-05-03 to present, ensemble forecasts are an equally weighted median of the forecasts from the top-performing individual forecasters.  Top performing forecasters are selected based on the relative WIS, which measures the average performance of each model relative to all other models on the subset of forecasts that each pair of models has in common (see https://www.medrxiv.org/content/10.1101/2021.02.03.21250974v1 for more detail).  This relative WIS ranking is updated each week based on a rolling window of recent forecasts.  The window size and number of component forecasters to include are selected separately for each target variable using time series cross validation to select values leading to strong forecast skill.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"COVID-19 Forecast Hub","trained_ensemble","COVIDhub-trained_ensemble",2021-02-02 16:22:18,"A weighted ensemble, or model average, of submitted forecasts to the COVID-19 Forecast Hub.","cumulative and incident case, death, and hospitalization forecasts from other models.","This is a weighted combination of the component model forecasts. All component models that provide forecasts at all required quantile levels for all forecasts at 1 to 4 week ahead horizons (or 1 to 28 day ahead for hospitalizations) are included. Ensemble forecasts at each quantile level are a weighted linear combination of the component model forecasts at that quantile level. Weights are estimated separately for each combination of geographic scale (county, state, or national) and prediction target variable (inc case, inc hosp, inc death, cum death). Model weights are estimated by optimizing the mean weighted interval score (WIS) of the ensemble forecasts in past weeks, subject to the constraints that the weights are non-negative and sum to 1, and the predictive quantiles are properly ordered. We select an ensemble specification with best mean WIS across all past weeks in a retrospective evaluation; a separate specification may be selected for each combination of geographic scale and prediction target variable. We consider variations on training that use a single shared weight across all quantile levels for each model, separate weights for each quantile level, or three groups of quantile levels (the four in the lower tail, the 15 in the middle, and the 4 in the upper tail). We also consider varying ranges for how many past weeks of forecasts are used in weight estimation, from 3 weeks to 10 weeks (except at county level, where we only consider window sizes of 3 weeks). For the national and state level, we also consider estimation jointly across those geographic units. During the weight estimation process, any missing forecasts are mean-imputed; the estimated weights are then redistributed to account for missingness patterns (so that models with missing forecasts in the training window will have their estimated weight discounted).",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Columbia University","nochange","CU-nochange",2020-12-11 09:36:24,"This metapopulation county-level SEIR model assumes that current contact rates will remain unchanged in the future.","JHU CSSE County-level confirmed cases and deaths, Covid Tracking Project Hospitalizations and ICU admissions, HHS Hospitalizations, Safegraph mobility","This Metapopulation county-level SEIR model assumes that current contact rates will remain unchanged in the future. Estimates of spatio-temporal COVID-19 infections, hospitalizations and deaths were  calculated for all US counties. ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Columbia University","nochange","CU-nochange",2020-12-09 14:16:33,"This metapopulation county-level SEIR model assumes that current contact rates will remain unchanged in the future.","JHU CSSE County-level confirmed cases and deaths, Covid Tracking Project Hospitalization data","This Metapopulation county-level SEIR model assumes that current contact rates will remain unchanged in the future. Estimates of spatio-temporal COVID-19 infections, hospitalizations and deaths were  calculated for all US counties. ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Columbia University","nochange","CU-nochange",2020-07-17 14:41:11,"This metapopulation county-level SEIR model assumes that current contact rates will remain unchanged in the future.","USAFACTS County-level confirmed cases and deaths","This Metapopulation county-level SEIR model assumes that current contact rates will remain unchanged in the future. Estimates of spatio-temporal COVID-19 infections, hospitalizations and deaths were  calculated for all US counties. ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"Columbia University","nochange","CU-nochange",2020-07-15 16:25:00,"This metapopulation county-level SEIR model assumes that current contact rates will remain unchanged in the future.","USAFACTS County-level confirmed cases and deaths","This Metapopulation county-level SEIR model assumes that current contact rates will remain unchanged in the future. Estimates of spatio-temporal COVID-19 infections, hospitalizations and deaths were  calculated for all US counties. ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
